Date,close
2020-04-09,78.45
2020-04-13,79.56
2020-04-14,81.94
2020-04-15,78.57
2020-04-16,77.56
2020-04-17,80.34
2020-04-20,77.71
2020-04-21,74.85
2020-04-22,79.03
2020-04-23,78.8
2020-04-24,82.01
2020-04-27,84.71
2020-04-28,87.35
2020-04-29,92.27
2020-04-30,87.73
2020-05-01,81.52
2020-05-04,82.02
2020-05-05,83.47
2020-05-06,83.76
2020-05-07,85.5
2020-05-08,89.7
2020-05-11,88.3
2020-05-12,85.99
2020-05-13,83.95
2020-05-14,85.8
2020-05-15,83.55
2020-05-18,89.02
2020-05-19,88.14
2020-05-20,91.3
2020-05-21,87.63
2020-05-22,87.81
2020-05-26,93.85
2020-05-27,96.75
2020-05-28,95.43
2020-05-29,96.02
2020-06-01,95.74
2020-06-02,96.84
2020-06-03,108.79
2020-06-04,106.85
2020-06-05,110.0
2020-06-08,108.47
2020-06-09,105.73
2020-06-10,104.35
2020-06-11,97.45
2020-06-12,99.63
2020-06-15,101.25
2020-06-16,103.78
2020-06-17,104.59
2020-06-18,104.29
2020-06-19,103.45
2020-06-22,103.71
2020-06-23,104.08
2020-06-24,101.08
2020-06-25,101.98
2020-06-26,100.05
2020-06-29,102.57
2020-06-30,105.31
2020-07-01,103.12
2020-07-02,104.61
2020-07-06,107.75
2020-07-07,104.99
2020-07-08,103.98
2020-07-09,107.55
2020-07-10,106.61
2020-07-13,104.57
2020-07-14,107.57
2020-07-15,107.88
2020-07-16,105.64
2020-07-17,105.67
2020-07-20,107.68
2020-07-21,106.69
2020-07-22,104.49
2020-07-23,101.53
2020-07-24,100.21
2020-07-27,103.09
2020-07-28,100.52
2020-07-29,102.69
2020-07-30,102.25
2020-07-31,101.73
2020-08-03,104.87
2020-08-04,107.32
2020-08-05,98.5
2020-08-06,99.19
2020-08-07,98.97
2020-08-10,100.26
2020-08-11,100.64
2020-08-12,102.09
2020-08-13,100.58
2020-08-14,100.2
2020-08-17,103.36
2020-08-18,107.35
2020-08-19,108.12
2020-08-20,104.92
2020-08-21,107.93
2020-08-24,107.42
2020-08-25,109.0
2020-08-26,107.63
2020-08-27,107.41
2020-08-28,110.52
2020-08-31,109.7
2020-09-01,112.35
2020-09-02,114.69
2020-09-03,109.01
2020-09-04,108.15
2020-09-08,102.88
2020-09-09,101.45
2020-09-10,100.6
2020-09-11,100.7
2020-09-14,102.21
2020-09-15,103.62
2020-09-16,103.565
2020-09-17,103.52
2020-09-18,101.4
2020-09-21,98.5
2020-09-22,99.2
2020-09-23,97.65
2020-09-24,97.75
2020-09-25,99.05
2020-09-28,103.07
2020-09-29,102.74
2020-09-30,102.76
2020-10-01,107.05
2020-10-02,103.76
2020-10-05,107.31
2020-10-06,106.49
2020-10-07,108.79
2020-10-08,111.58
2020-10-09,113.98
2020-10-12,114.13
2020-10-13,111.58
2020-10-14,110.75
2020-10-15,111.34
2020-10-16,110.81
2020-10-19,111.66
2020-10-20,111.23
2020-10-21,110.48
2020-10-22,112.52
2020-10-23,112.52
2020-10-26,109.73
2020-10-27,107.95
2020-10-28,102.54
2020-10-29,106.35
2020-10-30,105.08
2020-11-02,105.11
2020-11-03,108.97
2020-11-04,113.32
2020-11-05,118.38
2020-11-06,125.28
2020-11-09,126.51
2020-11-10,121.92
2020-11-11,126.25
2020-11-12,123.46
2020-11-13,126.15
2020-11-16,129.65
2020-11-17,127.37
2020-11-18,124.85
2020-11-19,127.51
2020-11-20,130.98
2020-11-23,131.62
2020-11-24,133.56
2020-11-25,131.92
2020-11-27,133.01
2020-11-30,134.39
2020-12-01,136.97
2020-12-02,137.38
2020-12-03,138.51
2020-12-04,144.24
2020-12-07,144.99
2020-12-08,144.75
2020-12-09,139.8
2020-12-10,139.91
2020-12-11,140.61
2020-12-14,141.5
2020-12-15,141.16
2020-12-16,138.82
2020-12-17,139.72
2020-12-18,138.01
2020-12-21,138.0
2020-12-22,136.95
2020-12-23,136.0
2020-12-24,136.77
2020-12-28,136.25
2020-12-29,135.16
2020-12-30,136.79
2020-12-31,138.11
2021-01-04,137.18
2021-01-05,140.19
2021-01-06,142.88
2021-01-07,148.7
2021-01-08,147.4
2021-01-11,147.81
2021-01-12,149.32
2021-01-13,150.7
2021-01-14,153.28
2021-01-15,148.56
2021-01-19,153.25
2021-01-20,152.38
2021-01-21,152.32
2021-01-22,150.13
2021-01-25,149.18
2021-01-26,144.98
2021-01-27,133.04
2021-01-28,138.65
2021-01-29,136.11
2021-02-01,142.25
2021-02-02,143.92
2021-02-03,139.87
2021-02-04,143.74
2021-02-05,145.44
2021-02-08,152.47
2021-02-09,152.05
2021-02-10,151.64
2021-02-11,157.63
2021-02-12,159.55
2021-02-16,162.24
2021-02-17,163.05
2021-02-18,156.54
2021-02-19,162.35
2021-02-22,155.19
2021-02-23,154.93
2021-02-24,157.25
2021-02-25,147.72
2021-02-26,152.63
2021-03-01,158.1
2021-03-02,152.09
2021-03-03,148.37
2021-03-04,140.09
2021-03-05,145.44
2021-03-08,136.75
2021-03-09,145.46
2021-03-10,141.32
2021-03-11,148.21
2021-03-12,147.45
2021-03-15,149.56
2021-03-16,149.9
2021-03-17,153.82
2021-03-18,145.49
2021-03-19,150.06
2021-03-22,154.86
2021-03-23,149.98
2021-03-24,146.76
2021-03-25,147.16
2021-03-26,155.42
2021-03-29,150.85
2021-03-30,150.11
2021-03-31,155.22
2021-04-01,160.17
2021-04-05,163.82
2021-04-06,160.74
2021-04-07,159.71
2021-04-08,161.79
2021-04-09,161.73
2021-04-12,158.83
2021-04-13,157.33
2021-04-14,156.32
2021-04-15,160.52
2021-04-16,158.27
2021-04-19,154.02
2021-04-20,149.61
2021-04-21,154.65
2021-04-22,151.37
2021-04-23,156.38
2021-04-26,159.16
2021-04-27,157.49
2021-04-28,154.62
2021-04-29,155.91
2021-04-30,150.29
2021-05-03,148.13
2021-05-04,144.88
2021-05-05,145.64
2021-05-06,146.25
2021-05-07,149.75
2021-05-10,143.31
2021-05-11,145.51
2021-05-12,139.14
2021-05-13,142.12
2021-05-14,145.48
2021-05-17,143.52
2021-05-18,142.43
2021-05-19,146.99
2021-05-20,151.15
2021-05-21,149.81
2021-05-24,154.1
2021-05-25,154.75
2021-05-26,155.54
2021-05-27,155.75
2021-05-28,156.95
2021-06-01,155.32
2021-06-02,155.49
2021-06-03,151.71
2021-06-04,155.38
2021-06-07,153.57
2021-06-08,152.61
2021-06-09,151.81
2021-06-10,153.44
2021-06-11,154.09
2021-06-14,155.76
2021-06-15,153.95
2021-06-16,152.39
2021-06-17,150.23
2021-06-18,145.62
2021-06-21,147.75
2021-06-22,145.88
2021-06-23,146.46
2021-06-24,149.12
2021-06-25,148.77
2021-06-28,152.32
2021-06-29,152.82
2021-06-30,149.74
2021-07-01,147.7
2021-07-02,148.25
2021-07-06,146.13
2021-07-07,143.51
2021-07-08,141.02
2021-07-09,144.02
2021-07-12,146.19
2021-07-13,143.93
2021-07-14,143.54
2021-07-15,137.45
2021-07-16,133.76
2021-07-19,131.98
2021-07-20,137.03
2021-07-21,140.66
2021-07-22,138.38
2021-07-23,139.22
2021-07-26,139.39
2021-07-27,135.95
2021-07-28,137.88
2021-07-29,141.03
2021-07-30,143.12
2021-08-02,144.99
2021-08-03,146.82
2021-08-04,147.51
2021-08-05,149.78
2021-08-06,149.73
2021-08-09,149.5
2021-08-10,150.5
2021-08-11,150.47
2021-08-12,151.15
2021-08-13,151.57
2021-08-16,150.41
2021-08-17,145.69
2021-08-18,143.67
2021-08-19,144.25
2021-08-20,144.84
2021-08-23,147.88
2021-08-24,148.05
2021-08-25,151.45
2021-08-26,155.94
2021-08-27,159.38
2021-08-30,159.01
2021-08-31,157.36
2021-09-01,155.61
2021-09-02,156.27
2021-09-03,156.83
2021-09-07,156.03
2021-09-08,154.29
2021-09-09,155.97
2021-09-10,157.48
2021-09-13,160.7
2021-09-14,160.65
2021-09-15,162.19
2021-09-16,163.11
2021-09-17,161.1
2021-09-20,156.51
2021-09-21,157.29
2021-09-22,161.49
2021-09-23,165.17
2021-09-24,165.3
2021-09-27,166.08
2021-09-28,158.34
2021-09-29,153.07
2021-09-30,153.49
2021-10-01,152.71
2021-10-04,146.62
2021-10-05,148.02
2021-10-06,147.75
2021-10-07,149.25
2021-10-08,146.14
2021-10-11,143.91
2021-10-12,140.99
2021-10-13,70.25
2021-10-14,72.48
2021-10-15,72.78
2021-10-18,73.81
2021-10-19,74.85
2021-10-20,74.88
2021-10-21,76.01
2021-10-22,75.2
2021-10-25,75.8
2021-10-26,73.79
2021-10-27,72.37
2021-10-28,74.43
2021-10-29,74.09
2021-11-01,76.9
2021-11-02,78.78
2021-11-03,79.77
2021-11-04,82.92
2021-11-05,85.76
2021-11-08,84.17
2021-11-09,82.92
2021-11-10,80.96
2021-11-11,83.5
2021-11-12,83.35
2021-11-15,83.21
2021-11-16,84.26
2021-11-17,82.86
2021-11-18,83.31
2021-11-19,82.68
2021-11-22,82.69
2021-11-23,83.31
2021-11-24,83.91
2021-11-26,80.07
2021-11-29,84.4
2021-11-30,83.43
2021-12-01,84.47
2021-12-02,84.24
2021-12-03,85.27
2021-12-06,83.95
2021-12-07,88.89
2021-12-08,87.34
2021-12-09,86.63
2021-12-10,87.13
2021-12-13,85.16
2021-12-14,84.89
2021-12-15,87.94
2021-12-16,84.53
2021-12-17,84.36
2021-12-20,82.6
2021-12-21,85.34
2021-12-22,86.37
2021-12-23,86.93
2021-12-27,89.35
2021-12-28,88.03
2021-12-29,88.24
2021-12-30,87.08
2021-12-31,87.06
2022-01-03,88.0
2022-01-04,87.47
2022-01-05,84.52
2022-01-06,85.3
2022-01-07,81.93
2022-01-10,82.93
2022-01-11,84.61
2022-01-12,85.23
2022-01-13,83.69
2022-01-14,84.29
2022-01-18,79.33
2022-01-19,76.66
